"","loadings"
"SERTAD4",0.00222363800329626
"C8orf38",-0.0042539092259337
"TRIL",0
"ZNF648",0
"FRMD3",-0.00535212807791842
"GCN1L1",0.014136328600763
"OR12D2",0
"TNIP3",-0.00634818115931069
"SNCAIP",0.00150508892661245
"MED21",0.0154854242879265
"OR2J2",0
"AQP11",-0.00616149978434645
"EPS15L1",-0.00238590939520243
"GATAD2B",-0.00590600983805971
"APBA1",-0.00192279827727133
"HERC2",0.00846368647784575
"ADIPOQ",-0.0165006997640546
"GATA4",0
"AOAH",0
"DUX4L7",0
"OMP",0
"C1QTNF5",-0.00922104515504107
"CENPN",-0.00203456955091608
"MFSD2B",0
"ZNF91",-0.00709765118014328
"DHRS12",-0.00245949020410066
"NGF",-0.0018494877558691
"GLRX2",0.0156053103073474
"ANAPC1",-0.00076065483030444
"C18orf32",-0.00212858891890886
"SRD5A2",0
"PLAC1",0
"POLR2D",0.00836458830150453
"HDAC4",-0.00416907844633131
"CHMP1B",-0.00279212670355346
"PPA2",0.0138764290407545
"OSTN",0
"C11orf49",0.00843442322398089
"LRRK2",-0.00767449681968322
"ADCY5",0
"H1FX",-0.000518975934927744
"OPCML",0
"NOTCH1",-0.00485491518799311
"ZDHHC16",-0.00318775949601773
"CEP192",-0.00551355912647052
"AIM1",0.0132827031999958
"TANC2",0.0155983195342951
"HOXA5",-0.00448614962367615
"PLCXD3",-0.00175410620647497
"MST4",-0.00127347993945768
"TRIM17",-0.00157976240879304
"SLC12A9",-0.0034557931952221
"THNSL1",-0.000508571713559452
"PPIL6",-0.022195865122113
"KRT5",0
"NIPSNAP1",0.00942762072201847
"MACROD1",0.00231392098527963
"PHF21B",0
"DCT",0
"FGL2",-0.0160681718924251
"TANC1",0.00081703382228358
"SPIRE2",-0.00292594899025368
"HTATSF1",0.00412482138735308
"PDIA4",0.00988425737329313
"CDK5R1",-0.001818027709036
"STRADA",0.0066797799504273
"RSPO3",0
"PAPPA",0.0156504833236868
"NSF",0.00485543961974739
"PSMC3",0.00797695135331168
"CTSF",0.00820030833085565
"DOC2A",-0.00231175079833629
"ZNF770",0.00709457643806143
"SRSF8",0.00262677502979388
"REG4",0
"TMEM121",0.000662074144264204
"ZP4",0
"MXD3",-0.00393788124270587
"PABPC3",0.00149917852909442
"RPUSD2",0.00741686644242146
"MS4A12",0
"SLC38A3",0
"CPSF7",-0.00666416273054154
"DNAJC21",0.00482033268766001
"SPATA2L",0
"GOLGA6A",-0.00936786417559894
"ZNF682",-0.00636837517015954
"SNX15",-0.00593233164454279
"GIMAP4",0
"AGXT2L1",0
"RYK",0.00163166304744216
"C16orf82",0
"ADTRP",0
"HDHD1",-0.0022263357893682
"ZIC3",0
"APITD1-CORT",0.0136178061455441
"SLC52A1",-0.0161713336758361
"CHSY3",0.00653101353896758
"NKAPL",-0.000356114030606387
"TLK1",0.0150112987372116
"EHF",-1.54013319725684e-05
"ZNF229",-0.00156378043423554
"WDR36",0.00876720987656199
"ASPHD2",-0.0102376358340113
"TMEFF1",-0.00570939685650529
"NTM",-0.00542619869194908
"SPCS1",0.00734157010901847
"HOXB4",0
"WWOX",-0.00663176796402792
"CDHR5",0
"BCL9",-0.00084984372229249
"TMEM69",0.00248915478513479
"NPTN",0.00756797031649859
"TMIGD2",-0.0174124051033975
"GAGE12H",0
"ABI1",0.00754754997814979
"GFRA2",0
"CEACAM18",0
"AQP3",-0.00232917536247348
"SLC27A4",-0.00127489055995256
"CD244",0
"NEK4",0.0100926274683101
"ZNF618",-0.00680465949678094
"PPP1CC",0.0056038828827029
"AK3",0.0109210321859659
"CCNT2",0.0021742431720569
"ASF1A",0.00727648093575682
"CA6",0
"RAB27A",-0.00429659194935563
"AMMECR1L",-0.000862172056048573
"REXO4",-0.000465014320173438
"BLMH",0.0143669530202944
"ZBTB7A",0.00535939812058928
"ZNF225",-0.00281252860258359
"OR4A5",0
"SLC30A4",-0.00195815975679315
"PLCL2",0.00610615029023839
"BLID",-0.00563548420462087
"ZNF285",-0.00262536855546598
"PHB2",-0.000368664948023449
"PRMT5",0.00300378315750615
"RGS20",0.000120974291709352
"HYAL4",-0.021477399353481
"PCYOX1",-0.000759352722027409
"ZNF90",0.00349089438271706
"TTF1",0.0046160198965752
"ZNF696",-0.0220765643124976
"STX17",-0.00332438483694226
"TMEM8A",0.00154108535917786
"NTRK2",0.00010198257055269
"RUFY1",-0.00139852327352821
"TTC1",0.00329849242582471
"GTF2A2",0.0180736426883524
"GIMAP6",0
"RETSAT",0.000865931827579434
"TPRG1",0
"LIMS1",0.00034907147954302
"C5orf34",-0.00531955637792494
"GRAPL",0.000144083227917169
"FOXM1",-0.000634789515742915
"NLRP14",0
"PDSS1",-0.00620762416748395
"SRF",0.00139109341584365
"BICD2",0.0161221943287014
"TMEM242",0.00830697531899672
"LOC100133267",0
"SCRN2",0.00647063954217369
"TCTE3",-0.00323588382980887
"UBE2QL1",0
"GHDC",-0.00328912037132371
"BET1L",-0.0023734570180993
"FAM120AOS",0.00858873197953294
"KRTAP10-10",0
"CSF3R",0
"VCX3B",0
"PLAU",0.0155529481523586
"OR52I1",0
"OR5H15",0
"PXDNL",-0.00111005928996988
"GRID2IP",-0.00518017561818135
"ZNF318",-0.000449562379807228
"COTL1",0.0137021662874251
"PDGFRB",0.00354445319978021
"PAPLN",-0.00163830543991105
"CETN2",0.0168932062722099
"CDHR1",-0.00193943791667323
"DIXDC1",0.0029572868752996
"KRTAP10-9",0
"ABI2",0.0120995584241745
"BACE1",0.00845406855503161
"PARN",-0.00663763309796361
"HNF4A",0
"NEDD8-MDP1",-0.0030339191085955
"CTHRC1",0.017422173796425
"KIRREL2",0
"OR52A5",0
"HAPLN1",0
"MSGN1",0
"MOB3B",0
"ZIC5",0
"THOC1",-0.00763974393812993
"PDXK",-0.00652896187026279
"RFC4",0.00723230065214531
"CCDC57",-0.00438225186763999
"CCL4L2",0
"FFAR3",0
"CLPSL1",0
"TRIM65",-0.0126093906624579
"CRLF3",-0.00692485294479965
"PTPRB",-0.00919606069158607
"MT-CO1",-0.00692241194524315
"C1orf127",0
"GPBP1L1",-0.00149396898468532
"IQCA1",-0.000520889570701617
"SLCO5A1",-0.00148102931625271
"ATXN7L2",0.00413681456224358
"CYP11B1",-0.00424173902217586
"B4GALT4",-0.000169353906110455
"CCDC144A",-0.00960945885627905
"TNNI2",0
"TMEM212",-0.0244693436600398
"HSD11B2",0
"EDC3",-0.000875734481620158
"LMAN2L",0.000808572089185973
"SP5",0
"IFI27L2",0.012826740838424
"CALML6",0
"SCARB2",0.0203207056789717
"JRK",0.00769848318549007
"QRSL1",0.0104582888446492
"CCDC147",-0.00179753720435634
"MTNR1B",0
"NCALD",-0.00178550243767962
"FAM135B",0
"IL17A",0
"C11orf63",0.00286529470514769
"KRTAP9-2",0
"UNC93B1",-0.00163866869164223
"TP53TG3B",-0.00316608536196669
"ARSA",-0.00186622293527021
"ZNRF3",0.00733956156651545
"SLC30A5",-0.000739307264974537
"RBM15",-0.00339420638031283
"MED13L",0.0164019242820374
"C12orf77",-0.0193496162539237
"OR52M1",0
"CPNE8",-0.00528603066305928
"GNLY",0
"OR1N1",0
"ABCG5",-0.00254051920334201
"OR1K1",0
"BRD4",0.0113604158221877
"PCSK9",0
"STEAP4",-0.00736315338635106
"FBRS",-0.000317533760143015
"CPS1",0.00579907319921427
"C11orf35",-0.00570939685650529
"TC2N",-0.00969754659654167
"OR1D2",0
"LIG1",-0.00311833617677959
"RANBP1",0.0127159086282265
"SMPD3",0.00277280780120804
"SRSF12",-0.0256425227696934
"RAB40C",-0.003178000537578
"CYP24A1",-0.000826408016442199
"CXorf59",-0.00288642253734269
"ZNF610",-0.00140461310857612
"STX16",0.00665901757271423
"ASIC4",0
"DCDC5",-0.014036060132787
"CERS4",-4.70090848767068e-05
"CYP51A1",0.00241352329096352
"BRIP1",-0.0122279285284901
"NAP1L1",0.00555845089977083
"ORMDL2",-0.00629120052546161
"SOX10",0
"COPS8",0.00628700521923552
"NUBP1",-0.00326959785613494
"RNF212",-0.013039933137987
"LRRC49",-0.00497471980111974
"DDX55",-0.00863925152640085
"ADAMTS10",-0.00467671950383763
"PRDM13",0
"TRUB2",-0.00267920841834873
"ABCB10",0.000882872502846054
"SERPINB12",0
"RAB31",-0.00371725883980492
"DUX4L2",0
"NOVA2",0
"GALNT11",0.0153629657053833
"BCL2L2",-0.00312575533345408
"SLC13A5",0
"CD38",0
"C11orf34",0
"ANKDD1A",0.00298264472448329
"SERPINA6",0
"HOXC11",0.00219481262466543
"LUZP4",0
"SCN1B",-0.000511746650512476
"CHCHD10",-0.00694795073638187
"DPPA2",-0.00185098395383504
"TPH1",0
"COQ4",-0.00500595171416059
"GSTA3",0.00186783272951576
"SLCO1C1",0
"ALG14",-0.00152216992441304
"OAT",0.00854802557490662
"RXRG",0
"PELO",0.0058824710016502
"SRRM2",0.0118635809014391
"SPRN",-0.00275259064035028
"TRPT1",-0.00655282313870712
"SLC35G2",0.0101504925350643
"MUC21",-0.01067365649998
"MCOLN1",-0.00863969227596436
"PRY",0
"ARMCX5-GPRASP2",-0.00242994968033235
"PDPR",0.00154561075958397
"FBN1",0.00518660481518298
"OR13C2",0
"ZNF98",-0.00144137753625632
"AHNAK",0.0118361525873138
"PBX4",0.00309604001336859
"KCTD1",0.000629725080716017
"FAM70B",-0.00191149312996869
"IFNW1",-0.00256955627623797
"FBXL7",0.00374672570346148
"RNF8",0.00342039674631787
"PTBP1",0.00339871249916589
"RSF1",-0.0026451127461202
"OGG1",0.00519782624692769
"CCDC8",0.00611074775129868
"ARAP2",0
"ABHD12B",-0.012614890011981
"FOXK2",0.0184069163339396
"TJP3",0
"AP1AR",-0.000960556244374253
"LRRN4CL",-0.00986439287759953
"C16orf78",0
"ITGA6",0.00688006843679191
"RD3L",0
"ZNF30",-0.00357098814754342
"CLTCL1",0.00420634758906896
"OTC",0
"GRIN3B",0
"TACSTD2",-0.00260279123037522
"DLX6",-0.00135460988105424
"RFX3",-0.00429445495952277
"ZMIZ1",0.00985230681888151
"HSD3B1",-0.00709401205750732
"SEC61G",0.0251893926343385
"OPA3",-0.0216338936355253
"NDC80",-0.000748296178616849
"BBS10",0.000714717992984754
"NTS",0
"TSPAN31",0.00980289940440396
"C14orf142",0.00168061773178375
"RAB26",-0.00127559698880908
"ZNF302",0.00628988178739027
"TTLL9",0
"C1orf63",0.0175277355310524
"ITK",0
"MBD3L5",0
"CALN1",-0.0156659044512039
"OR2M7",0
"PPM1A",0.00422269081022809
"FZR1",-0.00118650306384406
"DDX10",-0.00239392593661504
"MT-ND4L",0.0230025480859865
"HOMER1",0.00190023325170715
"IRAK4",-0.00170975685199296
"CLCNKA",-0.00333125608794302
"ZNF395",-0.000777993059822471
"FZD4",0.00539555429840932
"OR4D5",0
"PTEN",-0.0084593921930162
"EPS8L2",-0.00389828811143315
"LUZP1",0.000663325249853365
"DMRT3",0
"AEBP1",-0.00208863198323094
"RG9MTD2",-0.000272332747823857
"TMEM144",-0.00331539986260651
"SPHK2",-0.00868587221050063
"SYT5",0
"MICALL1",0.000198857679320439
"C15orf55",0
"GFAP",-0.0103156774058691
"UGDH",0.00239812524336106
"C9orf123",0.00437030796725058
"MLX",-0.00374213815623452
"PCDHGA12",0.00867295695480494
"BCL2A1",0
"GPR87",0
"UBA6",0.000141394530025927
"CHAF1A",-0.00207247441519152
"UPF1",0.00251021889058391
"CLEC5A",0.00156263799347511
"BCAR3",0.00231494664685527
"NUAK2",0.00188674847783058
"C17orf109",0
"TTI1",-0.0011379460085064
"DYTN",0
"ADO",-0.00900348942349099
"C17orf67",-0.00260634671407964
"KIAA1107",-0.00566203365205634
"ZNF678",0.0225327303332258
"NRM",0.0059792012947891
"TECTA",0.00115068623415381
"ILVBL",-0.00127467737934342
"NUP153",-0.0058557268539756
"CXXC11",0
"SPANXN1",0
"DEPDC4",-0.00236854560893817
"ARF5",-0.00688813353637374
"SNX13",0.00891867650146241
"TEKT2",0
"CAPN12",0.0219000570340022
"GCOM1",-0.00127347993945768
"C15orf57",0.00236524436650742
"ENSA",-0.0017708480516756
"IARS2",0.0128076972251894
"FLYWCH1",-0.000302211292994113
"TRIM56",-0.0244281420191592
"OR6M1",0
"KIF22",0.00291976433378185
"SH3BGR",-0.00814431266098157
"HDGFL1",0
"LCN2",0
"ANKS1A",-0.000614594362773505
"RELA",0.00244106607044476
"TIMM21",0.00127903954360412
"DIP2C",-0.00129440780935611
"ARHGAP11B",-0.00170997422803805
"SNRPE",0.0103665015877634
"SBNO1",-0.00376420049468301
"OXSM",0.00233311226187855
"BBS7",-0.00147497118076397
"SRRM1",0.00992853470297812
"SPACA5",0
"DHRSX",-0.00296711865659007
"MLPH",-0.00685572330163114
"GPR179",0
"CACNA2D3",-0.00190665330544407
"PDZD8",-0.00558655993597791
"IFT140",-0.00093832267518564
"WHAMM",-0.0129627423167381
"JAG2",-0.00127347993945768
"GALNT6",-0.00089160615933214
"PPAT",0.00606016488409278
"LRRC61",0.00110867393619221
"NOTO",0
"KRTAP4-4",0
"POM121",0.00284513587993961
"CAMKK1",-0.00716702141260243
"C5orf65",0
"ARMS2",-0.00545929554374894
"CST9L",0
"BORA",-0.00302388676077613
"PKD2L2",-0.00105181740121315
"NDST3",-0.013038008779861
"MMADHC",0.0146666998539825
"TMEM72",0
"LRP2BP",-0.00893857330808604
"FZD9",0
"NR3C1",-0.00697866073007715
"SOX13",-0.00342378963255506
"PUM2",0.0207037465547328
"TATDN2",0.0105566620393058
"MND1",0.00275738720218404
"CUL5",0.00646387724424323
"RCBTB2",-0.00525089122398976
"MAGEC1",0
"UGT2B10",-0.00173806174649193
"FAM124B",0.00196731709618895
"POLR3A",-0.00438049765948915
"ZIM2",0
"ULBP2",-0.00483020779950105
"BCL7C",0.0216947971464065
"RECQL5",-0.00437432024229113
"PIK3R3",0.00696905886839416
"PRPF19",-0.00600507645233008
"PINX1",0.0119693789017034
"CNPY2",0.00741436770252961
"SH3TC1",-0.0019218326489343
"RBM47",-0.00207022340707384
"ABCD4",-0.00924218143056539
"LMTK2",-0.00517748370465297
"SUN5",0
"SAMD5",0.000702179182989382
"UBE2NL",0.00176546515288827
"HEY1",-0.00270956945586802
"TFAM",0.00351692327468815
"PYGL",-0.00355250269776659
"GRK6",-0.00428171684647239
"QSOX2",0.00421472122905921
"KLC1",0.00275547769805829
"MARCKSL1",0.0100522273515229
"IL1R2",0
"SOX2",0.00113262186149548
"C7orf50",0.00339778075656516
"TAS2R1",0
"PCDHGA5",0.0025314243466793
"MYH14",-0.00518017561818135
"SALL3",0
"PIP4K2C",0.0188314881565983
"C6orf162",-0.000667449793350183
"TPPP",-0.00238141551070024
"ZNF559",0.00355301865219154
"TMEM167B",0.000378183907040786
"PRKX",-0.00749376161182892
"CLTB",0.00108474962136576
"DPF1",-0.00211802803564026
"WIPF2",-0.0047403462307973
"SERTAD1",-0.00195710011329332
"CXCL13",0
"RNF138",-0.0023414459600956
"TSPAN7",0
"NT5C",0.00870596392164667
"PIGX",-0.00195683271168917
"FAIM3",0.00243115293918939
"NOC2L",-0.00154453504967094
"SLC26A3",0
"RABEPK",0.00317596845610685
"CDC26",0.00543195521965803
"NCOA2",-0.000837117703455825
"USP39",0.0106070731631654
"PPP3R1",0.0240720935397284
"PRDX4",0.0134180546830123
"TOMM6",0.0046403948685669
"FKBP4",0.00681104540417866
"OR6X1",0
"RPS3A",0.0249498519794553
"CCNG2",0.00777373501521197
"MPL",-0.00538712181366493
"ORAI2",-0.0169415121610707
"PCDHGB5",-0.00144525362380383
"C17orf51",0.00831422062949897
"RASL12",-0.0022689381275604
"EPHB2",0.00656712407104008
"CT47A2",0
"C1orf168",0
"ZNF493",-0.00722219695895177
"TBKBP1",0.00074525127122606
"PABPC1L",-0.00326936501880727
"SLC22A2",0
"ZNF441",-0.00893188643292718
"OLFML2A",0.00980591358582376
"C7orf59",0.0119156006146661
"ZFP36",0.00666052424386099
"C11orf96",-0.00148837543763021
"RBMS2",-0.000773541374072789
"DHRS4",-0.00236211571717868
"SAMD13",-0.0057093968565053
"NEU2",0
"PSMG1",0.00574913734898066
"PGAM5",-0.0117485894452623
"BPY2",0
"FOSL2",0.000588134656279949
"NXNL1",-0.00998381089253056
"MYCBP2",-0.00308452919161189
"FAM76B",-0.0040646651125154
"OR52E6",0
"AMPD2",0.0145242728098104
"SLC35F5",0.00242077919438311
"COL8A2",-0.00213749866266125
"CRTC1",-0.00614103663288568
"OS9",-0.00327018917056555
"FOXD4",0.00784418174711055
"PGPEP1",-0.00868062207459003
"CCR7",-0.00791117786026776
"CALD1",0.0177383475250319
"HOPX",0
"ARPC5",0.0128521952545979
"FEZF2",0
"SYT4",0
"MAST4",0.00154948191459828
"ZNF418",0.00256127678706653
"LILRA6",-0.01599335326451
"SPRY2",0.00804154331735949
"ZNF714",-0.0203999481480886
"RPP30",0.00407710779058638
"H2BFM",-0.00277295932057827
"TMEM200A",-0.00344120434326835
"SEMA6C",0
"TET3",0.00362719866436201
"HMGN5",0.00392548539832767
"CAMTA1",-0.00109721780842446
"FARP2",-0.000892392819249698
"SUN3",0
"TRIM68",-0.000647933936795981
"RREB1",0.0161453998070781
"IGSF9B",-0.0118694452949316
"RBM43",0.00495426663267929
"C1orf21",0.00369804813054334
"CFL2",0.00980230628529283
"STH",0
"R3HDML",-0.0131284149560996
"LRRC55",0.00285194366129082
"NBPF16",0.00093832045926922
"TMEM150C",-0.000389514199685265
"MSRA",-0.000678364161144434
"OR6C74",0
"NECAP1",0.00139827103980251
"SLC2A4",-0.00710726605611411
"CA12",-0.000397707443081757
"CUTC",0.000310368137748434
"CLEC4M",-0.00168618892559784
"IL15",0.0158871929467754
"DPP4",0.00394773862090667
"EPHA8",0
"PDCD1",0
"PCDHA6",0
"CKB",-0.00732951349241825
"IL1RL1",-0.0144412676907814
"EXOC1",0.00504168539035666
"CHMP2A",0.00932787107523187
"FAM18A",-0.0102152180739842
"HOXD9",0.00141329003791044
"ITPKA",0.00448017922643804
"CDC42EP2",-0.00026769218509641
"RAB34",0.017976208926902
"TRIM29",-0.0006286991645887
"S100A11",0.0268392121680248
"USP44",-0.00475284176319552
"TUBG1",0.0049192928684524
"ZSWIM7",-0.00274987220997894
"KLF6",0.000303171345575882
"HOXA13",0.00444973760786769
"OR5B21",0
"MAPK9",0.00191413537839025
"VPS13C",0.00822238398080201
"METTL2B",0.00112366505277962
"MRPL9",0.00720113217521939
"SLC16A14",-0.0014485425327551
"PCGF6",-0.00484282168010569
"FUT6",-0.0206367082788959
"IP6K2",-0.00114677433251588
"TRAPPC6A",0.00691259789333105
"PCDHAC2",0
"SPANXB1",0
"TXNRD3NB",0.000557930757023514
"C1orf173",0
"NEFM",0.0014837415064191
"GAL",0.0013757230831531
"ST8SIA3",-0.00634867088179323
"ACSM4",0.00154996618051009
"TEX9",0.000640511890289778
"CTSC",-0.00272535605557834
"ZRANB1",-0.0100471386107316
"RNF13",0.00835491760044197
"POF1B",-0.00808506118661245
"USP37",-0.00284379332024979
"IMPACT",-0.000177961936518131
"SND1",0.00156658026112471
"DEAF1",0.00439128063482476
"HIST1H4I",-0.00664756825153542
"TMEM207",0
"CEP95",0.00276146044761509
"KRTAP12-4",0
"NSA2",0.0017646998361933
"SLC25A16",-0.00875075453597477
"NPRL3",-0.001236940094144
"C3orf24",0
"LMO3",-0.00179753720435634
"ZNF354C",0.000926937121259908
"SMAP2",-0.00741469955847018
"LRFN1",0
"TRPM5",0
"ZNF695",-0.0167866831498327
"ZSWIM1",-0.00930944760758267
"RGS16",-0.00791117786026776
"APPL1",-0.0066762694802827
"DEF8",0.00471386360026515
"LONP2",-0.0024514459743465
"PIGH",-0.00306792202063299
"AP3D1",0.00291322179501732
"EMCN",-0.0176839184799498
"UBE2E1",-0.00603273617127782
"OR10G9",0
"ITFG3",0.000903259279683895
"TBL1XR1",0.0109136918239396
"PRSS57",0
"FLAD1",0.00240657902861577
"WDR65",0.0013595821574705
"RFTN2",0.00203959584501547
"KIAA1609",-0.00378839250693719
"TADA1",0.000663240989117751
"GPR111",-0.0056048354500432
"NR6A1",0
"MAOA",0.00280470203323623
"XYLB",0.00186850918048667
"COL24A1",0.000979223301419461
"UXS1",0.0101621235946675
"EEF2K",0.0089349007108957
"SEMA5B",-0.000665943672224091
"PCF11",0.00252133362416794
"CSHL1",0
"DDX50",0.000631037950723863
"ZKSCAN2",0.00187914012282547
"ZNF643",0.00713524146958706
"FAM156B",0.00148936631088862
"CAPZB",0.0110337698675222
"CHST12",0.00280216222393229
"UTS2R",0
"ZDHHC20",-0.00554671333518908
"RNF14",-0.00267992919940414
"PLXDC1",-0.0159179192007135
"PRR20B",0
"CLIC6",0.0235456975457303
"LILRB3",-0.0194770733114885
"UHRF1BP1L",-0.00112641084046884
"PTPRS",0.00304138180013295
"OR5W2",0
"LPAR1",0.00677009269200766
"SNW1",0.00502092184747902
"PPP1R2",0.0175970926433063
"HAL",0
"TMEM74",0
"RPL15",0.0247785304377436
"SEMA3E",-0.00753154882195614
"STRA13",0.00192834675650613
"GTF2E2",0.000357830817650479
"MADCAM1",0.0098784227238747
"CGNL1",-0.0225335395270271
"ANO10",0.0102850435651836
"MAMDC2",0.0052980687850401
"PSMA3",0.0239261440100711
"NUBPL",-0.00738289159670873
"DTD1",0.0157584392695759
"FAM132A",0
"PCMT1",0.00367965996817533
"FFAR2",-0.0184243468183059
"MAFA",0
"KLHL1",0
"UFM1",0.0114727320467372
"MAGEH1",-0.000293581539934686
"FKBP6",-0.00127347993945768
"KCNC1",0
"ZMYND12",0.00587744702874598
"MYLK4",-0.00144060720102902
"USP6NL",0.0134432832987828
"TP53TG3C",0.0217942486992433
"RBM12",0.00623509242855835
"STK11",-0.00486487805075322
"LDLR",-0.00697016041225952
"TMC3",-0.000278455433513714
"LOC729264",0.0233899362965082
"TSPO2",0
"PHTF1",-0.00209967828325191
"ATPIF1",0.0293974957974492
"ZNF382",-0.000917335085977618
"ATP5E",0.0264152661367996
"CYP1A1",0
"TNP1",0
"TRAF3",0.00238240428163557
"SPINK4",0
"TRIM64C",0
"HFM1",-0.000709047083483826
"MPZL2",0.00309604001336859
"PRRG1",0.00039224402750492
"SRP14",0.0116210966491492
"SCGN",0
"EFCAB5",-0.0171449644088408
"GK",-0.00649862334678797
"ZNF862",0.00311981729025726
"SMC3",-0.000805689647333847
"NDUFAF1",0.00331249526854205
"ACVR1B",-0.00706286175021528
"GALNT1",0.0121991639977028
"KCNH6",-0.0155241860149461
"RPL32",0.0252129872743211
"POLRMT",-0.00500139140989074
"AARSD1",0.00457034644271252
"EBI3",-0.000230381446314699
"BDKRB2",-0.000706807520681389
"ANXA10",-0.00524405265714735
"GDPD5",0.000103970854006365
"RB1CC1",0.000409846668727212
"FGF16",0
"NCKAP5L",-0.000180505453813261
"MTPN",0.0106373880798951
"C10orf10",0.000718364952249938
"ETAA1",0.000101697484320045
"METTL11B",0
"COG2",-0.00249947599319932
"CDH12",-0.000513864664151302
"ARFGAP2",0.00295219439399719
"SERPINA4",0
"KIAA1467",0.00662399844892633
"IL11RA",-0.00229285465065886
"GNB5",-0.00276123885564023
"TMEM53",0.0176372004712252
"DAPL1",0
"PLA2R1",0.0041518901826816
"ITGA11",-0.00242939633120617
"FAM161B",-0.00192852176072184
"SLC4A1AP",0.000215311381794358
"PTAFR",-0.022183153824516
"NAT10",0.0103574324803158
"F2RL3",-0.0197582764972325
"OR10H3",0
"B3GNT8",0.000545561039698502
"CCR9",0
"PLEKHF1",-0.000553707141803206
"ADHFE1",0.00144635337191173
"RLBP1",0
"TMEM199",-0.002464694020293
"GRIK5",0
"RPL13",0.0198211907610918
"APEX2",0.0121872454178968
"C4orf52",-0.00147303461387949
"CSTB",0.0104157583773636
"YWHAH",0.010197713834464
"CXorf49B",0
"SMOC2",0
"KANSL1",-0.00636303742195627
"REST",-0.00370007481730668
"PTPN5",0
"AMH",0
"C1orf114",-0.000208891525273938
"LYRM5",0.0240940448204553
"CRYGS",-0.000609848196877557
"SPRYD4",-0.00077311188016391
"GGA2",0.00224318748843444
"KIAA0430",0.00840971143548322
"ACYP1",0.00774664277330129
"PARP2",0.00246451277965788
"ZNF517",-0.0113505325252377
"RAB19",0
"PARD6G",-0.021433142665572
"MAGEA10-MAGEA5",0
"TMEM67",-0.00550304118753494
"LPAR2",-0.00805509727164576
"MOSPD3",-0.000801492971446598
"PFKL",0.00481175833249256
"PANK3",0.00316566500712331
"ZNF680",-0.00279834157514287
"COG7",-0.00250221128843026
"OR51A4",0
"DYNC1LI2",0.00282623179333894
"SEMA3C",0.00446377113788614
"GPRC6A",0
"TLCD1",0.000375145277339298
"ATG9A",-0.00130099712170754
"PAOX",-0.00112301218824191
"RNF224",0
"MIS18A",0.00162259188269142
"AQP8",0.00084881071819331
"LARP1B",-0.00640242611299348
"TOR1AIP1",-0.00143121436944263
"TMEM191C",0.00100069460974618
"MYPN",-0.00088406682230928
"PPP2R3B",-0.00545009380176506
"ZNF655",0.0175020685161583
"THOC3",-0.00178187843475671
"PARD3",-0.00141515162965288
"CYP7B1",-0.000475152923076177
"FAM176C",-0.00276675951954749
"DNAJC25",0.00207214446313449
"ATP1A1",0.0044351451394546
"SCN3B",-0.024734107867794
"STAP2",-0.00140741861254442
"RPS14",0.0266570873572251
"BBS12",0.0025692776190142
"HAUS2",-0.00304970978482553
"MEGF9",-0.00421491922804705
"LACRT",0
"C16orf52",-0.00135473138692966
"TOP3B",-0.00358741136490177
"SUV39H2",-0.00328227942174749
"USP17L1P",0.00084881071819331
"CYTH1",-0.00578235449240679
"SLX1A",0.00508463204853115
"MTX1",-0.00270295966540226
"OR5H1",0
"LTBR",0.0231880934982068
"IARS",0.00346275659113496
"TP63",0
"PREX2",-0.00258100084062313
"FAM75E1",0
"SPG21",-0.00820417991559987
"RAB7L1",-0.00576755520032488
"MIER1",0.00934640725968208
"PLS1",-0.000596613351383888
"SP3",0.00911798144177658
"TTYH2",0.0003803768114206
"NRSN1",-0.0230233444496442
"CCDC113",-0.00832829841711953
"WDR35",-0.00521231271382575
"PDRG1",-0.00281607726538137
"CXorf48",-0.0022689381275604
"TNPO1",0.00822353511589621
"CASP2",-0.00329387903896363
"OBSCN",-0.00102423271940717
"C15orf32",0
"PRKCSH",-0.00147963767437587
"DIRAS1",-0.00260808544399501
"LRRTM3",0
"TBC1D3",0.00432158626774329
"LEUTX",0
"PLEKHG1",-0.00506592925724793
"KRTAP12-3",0
"KNDC1",0
"TAS2R19",-0.00127347993945768
"HARS2",0.000899470404587922
"FAM18B1",0.00409765422694516
"ARSJ",0.00329919212904128
"C12orf45",0.00807581983050666
"CSN1S1",0
"FOXN3",-0.00625097785090611
"MYLPF",-0.0037146001752323
"GFPT1",-0.00609279913205531
"RPL8",0.0244936653108113
"EVPLL",0
"DNAJA1",0.0144434443917212
"UBE2L6",-0.00373576196489444
"CLPSL2",0
"OC90",0
"SULT1A2",-0.000710221811872873
"TINAG",0
"PRR25",0
"KLF16",0.00576671394505408
"ZNF773",0.00302893141981113
"FAM174A",8.29821888954236e-06
"SULT1C2",-0.0145447813181896
"CCDC164",0
"SPANXN2",0
"CHRM4",0
"LPGAT1",0.00233300728625513
"TBPL1",0.0221188322950869
"PDE1B",0
"C7orf31",0.00114879579151468
"MKNK2",0.00563529653621844
"NEIL2",0.00800094593690231
"IL16",0.0227759966439483
"COQ10B",0.008170988455118
"RASL10A",0
"STK3",0.00575980822554723
"GABPB2",-0.00525154653911562
"ECHDC2",-0.00394887265004825
"SGTB",0.00439023088413668
"ATF1",0.00205061099771199
"PGAM1",0.0178424162548627
"ATG13",-0.00748239137591545
"TXNDC12",0.000273664686119719
"MT1F",-0.00533082034875328
